intercept,sigma2,parameter
0.5723259454478574,0.10080409867077214,consumption rate
0.5594129005918774,0.09942901848942667,consumption rate
0.6020762361617084,0.09025719080150862,consumption rate
0.524485662581324,0.1308443415545618,consumption rate
0.5560777551392136,0.12371221096880146,consumption rate
0.565992635031134,0.08975665864595572,consumption rate
0.5514067710465934,0.11961230361894512,consumption rate
0.5498043311057546,0.09149943949504123,consumption rate
0.5414667457956276,0.08195881037426386,consumption rate
0.5949045817441504,0.1121819386599526,consumption rate
0.540912963357429,0.08883827588203771,consumption rate
0.5747854489933992,0.12050307649776146,consumption rate
0.5745261418595413,0.14006560733722262,consumption rate
0.6289118844642216,0.13300575700929132,consumption rate
0.571308393843634,0.11639994502156475,consumption rate
0.5518762034438544,0.10785730178415308,consumption rate
0.5368126816255732,0.09572677370656109,consumption rate
0.6111398881972326,0.10735711629571239,consumption rate
0.529355487353214,0.08342970294330965,consumption rate
0.5317462743876673,0.10492825214551675,consumption rate
0.560523052633892,0.09665333009445856,consumption rate
0.556427632786298,0.10145985762882355,consumption rate
0.5613458638424789,0.11700944815236201,consumption rate
0.5924601818128679,0.11499018616198876,consumption rate
0.5808219983141532,0.09614470921755164,consumption rate
0.5562646370174671,0.09014287525638395,consumption rate
0.5121114871964058,0.07998428562695015,consumption rate
0.5103702129600127,0.11520984763040767,consumption rate
0.5595625102888768,0.08172332293727902,consumption rate
0.52850510304541,0.08551866858566193,consumption rate
0.5805714618984571,0.11354557592666796,consumption rate
0.5748377577743983,0.1076865463817601,consumption rate
0.5556282775791043,0.10231637097147052,consumption rate
0.6068631473908856,0.10656540275050991,consumption rate
0.5644049173115299,0.08891463341317922,consumption rate
0.567989636598822,0.12228408215274321,consumption rate
0.581873439888334,0.09062147880890496,consumption rate
0.5432656906791622,0.11478931673901327,consumption rate
0.57738535025426,0.07903054770621845,consumption rate
0.600707359074087,0.08125421437918356,consumption rate
0.6036569079486057,0.0762131998819939,consumption rate
0.57247642061016,0.09785794260666288,consumption rate
0.5565130692884999,0.09318131416784414,consumption rate
0.5764432976671138,0.09963210551819653,consumption rate
0.5524107545026793,0.11727908068883369,consumption rate
0.5830846296631618,0.09815359782498821,consumption rate
0.5718265502621006,0.10041817352468996,consumption rate
0.5532764978586557,0.09189937152278027,consumption rate
0.5869347561815905,0.10787030158236334,consumption rate
0.5500934027136252,0.08852589624488134,consumption rate
0.5143804274740308,0.11175142133319892,consumption rate
0.577496805210434,0.09193655495105404,consumption rate
0.5592542255083838,0.0980895386154919,consumption rate
0.5529527140154374,0.07362695415670194,consumption rate
0.6152923077300003,0.08381599846082077,consumption rate
0.5418398274865655,0.12029268861223669,consumption rate
0.5439753622045495,0.10059527286266347,consumption rate
0.48342319612460033,0.1128581800642492,consumption rate
0.5555331139552218,0.09495800303549395,consumption rate
0.5402788180247717,0.09784804260301487,consumption rate
0.5505852206550478,0.09303594581759025,consumption rate
0.5607637163859553,0.1398958468422707,consumption rate
0.5971573142347099,0.08333189547056656,consumption rate
0.5759092678473048,0.1381483625274556,consumption rate
0.5766076517759272,0.10840586514713131,consumption rate
0.6030521697099596,0.11116172613527561,consumption rate
0.6057480189283123,0.11913799814386673,consumption rate
0.5602969077388855,0.09586165116919222,consumption rate
0.5823286705568087,0.09367945293228694,consumption rate
0.5625740201464599,0.1109088351579913,consumption rate
0.560916224613618,0.12136312459520501,consumption rate
0.5498899706691021,0.10625524089517983,consumption rate
0.569958203524602,0.12015354570275039,consumption rate
0.5673373583369251,0.11660487493889787,consumption rate
0.6118120226532391,0.10607754327626215,consumption rate
0.5553492860303093,0.10253338032973526,consumption rate
0.5926827152148739,0.07989149169289687,consumption rate
0.6105822233467988,0.07184286455295032,consumption rate
0.5126453293415576,0.14152422133602768,consumption rate
0.6213645217806489,0.08478930157355788,consumption rate
0.5842160654500234,0.09947226970916893,consumption rate
0.5525140463669813,0.10086338811124937,consumption rate
0.5362342467410992,0.09259542307555631,consumption rate
0.5700047170283381,0.11145301176618552,consumption rate
0.6383005495453288,0.11954657209829805,consumption rate
0.55924505225171,0.10887261349736037,consumption rate
0.5371596525242454,0.12493739120697674,consumption rate
0.5558901929365829,0.09048183856733137,consumption rate
0.6139006289261963,0.09999432013095065,consumption rate
0.5780528838371661,0.09101682701529298,consumption rate
0.5895913108866665,0.09646514129603713,consumption rate
0.589033552027626,0.11955590891018736,consumption rate
0.5697155003634116,0.12496175493475996,consumption rate
0.5742362843028482,0.11579450305218994,consumption rate
0.5493301334244719,0.10737364531809102,consumption rate
0.5506207627269993,0.0836059770199342,consumption rate
0.5897553446475399,0.09487120459893038,consumption rate
0.5466905917564614,0.1307161744069387,consumption rate
0.6286048494269031,0.11368552040838945,consumption rate
0.5373956565137606,0.11519288004866134,consumption rate
0.5913940368578581,0.1422591991783433,consumption rate
0.5662349470244937,0.1362232469574855,consumption rate
0.5326481362708788,0.11684784660017634,consumption rate
0.5781730091796435,0.10088808831019944,consumption rate
0.6022965138353789,0.11267146592512711,consumption rate
0.5557743254559177,0.09072194136238775,consumption rate
0.5881556322207879,0.11202072444767917,consumption rate
0.5978729500909462,0.11858897942223832,consumption rate
0.5510717820460456,0.08951546623345222,consumption rate
0.5647277722440166,0.09731487035500928,consumption rate
0.5518962466177257,0.08036904027954664,consumption rate
0.5986339122696415,0.1049877202689974,consumption rate
0.5795989488481746,0.09885978416653239,consumption rate
0.5197473447426117,0.12008132267508696,consumption rate
0.5556959585595689,0.11419037209604385,consumption rate
0.5110300776604368,0.09494977931846352,consumption rate
0.5610266091858496,0.11962115494792219,consumption rate
0.5786661455287375,0.10835717504842977,consumption rate
0.5504481881745441,0.10927125962405182,consumption rate
0.5484500343619886,0.11018670858173542,consumption rate
0.5484484493395546,0.09961616212401021,consumption rate
0.6247209011102094,0.09281454603748668,consumption rate
0.5817401740436038,0.1318351971015039,consumption rate
0.5078480463303585,0.08175079197573541,consumption rate
0.5694764677713263,0.10325568696130907,consumption rate
0.5701030417738006,0.09401133185833709,consumption rate
0.5557674760491988,0.09163904600770553,consumption rate
0.5427929631014072,0.10443921163055482,consumption rate
0.5535311668643831,0.08974679947838936,consumption rate
0.5902034993164438,0.1287766820239829,consumption rate
0.5412416263808665,0.11410023230210739,consumption rate
0.6020489838775441,0.1044236871172241,consumption rate
0.5448480257171501,0.12607526214198592,consumption rate
0.5568235069996695,0.11270749157756577,consumption rate
0.5548103833894824,0.13117349757202384,consumption rate
0.5934856865236449,0.12108858904069997,consumption rate
0.5952427396889879,0.09620338029550118,consumption rate
0.5081047115169589,0.1030509280529527,consumption rate
0.568826314825262,0.0834816272491991,consumption rate
0.5888106643320092,0.10437371242180273,consumption rate
0.6049893182358577,0.09650309814543248,consumption rate
0.557604579443504,0.1454307504640384,consumption rate
0.668072092092126,0.1174206826883118,consumption rate
0.5734587540242986,0.10142717870336855,consumption rate
0.5323059047242478,0.10922116030054858,consumption rate
0.5114943480994675,0.10429949392250323,consumption rate
0.5905403400228301,0.10679646378142058,consumption rate
0.6037759708124845,0.10127144709523793,consumption rate
0.5148691574758109,0.1091622826721165,consumption rate
0.5409678246052914,0.08552533471935497,consumption rate
0.5625530115870412,0.0935726641358577,consumption rate
0.6218983628864361,0.1290466548649687,consumption rate
0.5719663826221614,0.13263029605374055,consumption rate
0.5744508405787851,0.08717030993600225,consumption rate
0.5693639510902819,0.1037001422049445,consumption rate
0.5690165416583349,0.09901866799890958,consumption rate
0.5641032782255924,0.09789148528650363,consumption rate
0.6105359269909219,0.11075855603295744,consumption rate
0.5751845627709683,0.10405949094358893,consumption rate
0.564942074392131,0.11797590123964301,consumption rate
0.5669420152167763,0.09352414113234477,consumption rate
0.5547814906286013,0.09058788150241871,consumption rate
0.5962162574788301,0.10477880916683069,consumption rate
0.5684091167212243,0.09063301307587536,consumption rate
0.5814261626312234,0.07800666387312898,consumption rate
0.5833300639372018,0.09366112466303904,consumption rate
0.5643028522182018,0.10166555503693067,consumption rate
0.6037129237535849,0.08794728391467015,consumption rate
0.5433239177085462,0.08350076515654956,consumption rate
0.5561207381253841,0.12371175440163477,consumption rate
0.5680366882584227,0.08163181260626831,consumption rate
0.5837373164292274,0.06807253886188677,consumption rate
0.5903508129236382,0.10515195727447255,consumption rate
0.5825139772651505,0.08911839882147043,consumption rate
0.5579477691777114,0.12458891379420726,consumption rate
0.5020003706986439,0.10514487114518471,consumption rate
0.5745692574414751,0.11177124728499763,consumption rate
0.591899571281248,0.08305138905409276,consumption rate
0.5334830376813151,0.1044799836489071,consumption rate
0.5625785002829816,0.08730816511307903,consumption rate
0.5397707615469696,0.12785905189429617,consumption rate
0.5611820930597379,0.11162069866106998,consumption rate
0.6018802504863828,0.11748389602767144,consumption rate
0.5240194228877548,0.1051169197803815,consumption rate
0.5582637864596937,0.10312678418032328,consumption rate
0.5865441501972801,0.10668244240798636,consumption rate
0.5319268352771533,0.1025993926313684,consumption rate
0.5215494771263909,0.10586457571523118,consumption rate
0.544666129983443,0.11010435434279484,consumption rate
0.6027774802823938,0.08987982592834057,consumption rate
0.576075883746814,0.1186663209244896,consumption rate
0.584119184210807,0.09294795352844541,consumption rate
0.5853818060850168,0.07766005877282943,consumption rate
0.5731392326535586,0.09841001942851982,consumption rate
0.5545803707402335,0.09342660616694422,consumption rate
0.5737655432138471,0.1200105105788358,consumption rate
0.5462151254094619,0.08756262676568456,consumption rate
0.5464774717997304,0.11163460255045674,consumption rate
0.5078660992339098,0.09697806204726625,consumption rate
0.5533124723482278,0.09738188975245055,consumption rate
0.5505092567264753,0.08319470900462943,consumption rate
0.5411580886975015,0.12548888544180337,consumption rate
0.5997870307483933,0.08918100378938397,consumption rate
0.5912759761841695,0.11931446671805243,consumption rate
0.5750103751040336,0.12211056522316381,consumption rate
0.52753776382364,0.10749374208610708,consumption rate
0.5679394582813609,0.10477197312124904,consumption rate
0.5477842318336817,0.0889959762585318,consumption rate
0.5943265624303676,0.10136069006164232,consumption rate
0.5561761426230367,0.09947669413389662,consumption rate
0.5740584158380048,0.10041642365104601,consumption rate
0.5474463775922069,0.07974599705245998,consumption rate
0.5618739667073072,0.10556071382629258,consumption rate
0.5922572169438822,0.10171538936949799,consumption rate
0.5733473893332257,0.10770044924498022,consumption rate
0.5806315865848458,0.1158220074223329,consumption rate
0.55498543013755,0.08912676211089586,consumption rate
0.5752191970417486,0.1142856707583701,consumption rate
0.5253249280858846,0.08069423923134636,consumption rate
0.5553012291171822,0.09552395992997025,consumption rate
0.594180293302324,0.11276276672260184,consumption rate
0.5500733375057285,0.08800826145058324,consumption rate
0.5928617302013913,0.11204961686043377,consumption rate
0.5530200741351463,0.13442540699613972,consumption rate
0.5582531184045996,0.08328654372964361,consumption rate
0.5513345277701278,0.13013768834554137,consumption rate
0.5271854194013202,0.10350980760063055,consumption rate
0.4764203879919917,0.09346242748446691,consumption rate
0.5769863824638792,0.09815842318515952,consumption rate
0.5276405492985531,0.12464116675289781,consumption rate
0.5785112586054136,0.09562097908643981,consumption rate
0.5459639536264,0.0835230909230278,consumption rate
0.606737293585989,0.11203384689477995,consumption rate
0.5655904617973896,0.09406682809782453,consumption rate
0.6134157999262044,0.11241654791919105,consumption rate
0.5370508924696464,0.10580543405503237,consumption rate
0.5543051614677933,0.09421296658025687,consumption rate
0.599423259858866,0.08291891756326797,consumption rate
0.5358171824273684,0.09039878647696854,consumption rate
0.5528289820363097,0.10744200711193615,consumption rate
0.5295369819441652,0.09900578147160595,consumption rate
0.5451227574919945,0.13292432046111163,consumption rate
0.5457292524195849,0.10769736096033955,consumption rate
0.5691319387028518,0.10228969067652802,consumption rate
0.5570116825964072,0.1072479133514484,consumption rate
0.5393607050897187,0.08088570281753536,consumption rate
0.5553031163599262,0.09197907057115491,consumption rate
0.5619438918442703,0.09018131048257909,consumption rate
0.5902871992429971,0.08392524720737664,consumption rate
0.5088259047441638,0.0880419290463095,consumption rate
0.5743972575198247,0.10510160195445299,consumption rate
0.5708988908530002,0.10082178019281898,consumption rate
0.5516524807479255,0.12601707974167525,consumption rate
0.5755089023989878,0.09201865766570556,consumption rate
0.5263314697334177,0.1148102803811787,consumption rate
0.533743610070196,0.1332065467383699,consumption rate
0.5903930121209995,0.12371334197816865,consumption rate
0.6005634363585157,0.13022393580553981,consumption rate
0.5197056492025955,0.12548309568434832,consumption rate
0.5956933295362317,0.11871212754188507,consumption rate
0.6234105618852129,0.12308323879137831,consumption rate
0.6241218038242291,0.08944493080215123,consumption rate
0.5779291655613484,0.09491160113735685,consumption rate
0.5830494568654963,0.10206090895340059,consumption rate
0.6280519832023621,0.11878514501405038,consumption rate
0.5385944126790836,0.08223679216722363,consumption rate
0.5430339479878806,0.13410070566365453,consumption rate
0.5828302126006988,0.09414888270437179,consumption rate
0.5629681759733851,0.14858667677869428,consumption rate
0.5610282077840066,0.1155971517307998,consumption rate
0.5950284585353253,0.09866284222726839,consumption rate
0.5500621546039844,0.08022458772720042,consumption rate
0.5723971539003853,0.09340858943783302,consumption rate
0.5128867255695272,0.0899356424267657,consumption rate
0.4858915167867272,0.09164248746588907,consumption rate
0.5719799328503927,0.09883416744307943,consumption rate
0.5866428007459784,0.1356541763020057,consumption rate
0.5830084633754616,0.12488800560891641,consumption rate
0.5185558323627264,0.09426005230440213,consumption rate
0.5341842501790193,0.10796199192608892,consumption rate
0.5295614237687657,0.11459029830174995,consumption rate
0.5860747613866162,0.10596699951345058,consumption rate
0.5641437583948539,0.1138451668631806,consumption rate
0.5784626389251155,0.11764336679522285,consumption rate
0.5918784894231895,0.12385740654637442,consumption rate
0.6106700888677555,0.09683520648215463,consumption rate
0.6045047058562166,0.09713381635956234,consumption rate
0.5447326281198632,0.13301935426900144,consumption rate
0.5190392811293125,0.08988857307684764,consumption rate
0.5423131609901126,0.11496674801083268,consumption rate
0.5903826284570602,0.11283955515559634,consumption rate
0.513062629837853,0.11446204986383442,consumption rate
0.5847107074022824,0.09259436137708889,consumption rate
0.5003476520375801,0.11320401719362935,consumption rate
0.5569660231941788,0.10373405427886982,consumption rate
0.5654962419520109,0.11135453640494034,consumption rate
0.5684825797568027,0.10329372193329384,consumption rate
0.5568282546795779,0.08710093471644072,consumption rate
0.5661876395666192,0.11463251684847486,consumption rate
0.568013310727128,0.12389911647190574,consumption rate
0.5565840628348646,0.09370313355739766,consumption rate
0.5262093515137741,0.10053354339528534,consumption rate
0.575065901423841,0.10104360480012665,consumption rate
0.5047979109185134,0.14158870821953062,consumption rate
0.5445866794475039,0.11934418842264714,consumption rate
0.4906307133074756,0.1159210510343097,consumption rate
0.6267747439111456,0.11495528665002154,consumption rate
0.5372195012236717,0.09618509203050032,consumption rate
0.5657903492936492,0.08700791994306328,consumption rate
0.5619884481653136,0.11857194204937621,consumption rate
0.5282140415554266,0.10016611251096587,consumption rate
0.5857145278887484,0.12633523192826845,consumption rate
0.5943579019459382,0.09821743956313866,consumption rate
0.5790793797700311,0.11527974032914358,consumption rate
0.6250894917422188,0.11078571007987711,consumption rate
0.5763783978017076,0.09790119559117831,consumption rate
0.5700639052075547,0.12623126230108256,consumption rate
0.54451587482542,0.09106541042273543,consumption rate
0.5678350928145001,0.09289269925942377,consumption rate
0.5606984305762345,0.11386027683609348,consumption rate
0.5544720696830978,0.09878786354075969,consumption rate
0.545846815316633,0.10593137230601771,consumption rate
0.47284564203733825,0.14374556267326125,consumption rate
0.5379394063488006,0.1270874034772067,consumption rate
0.5451334299579033,0.11487864335369961,consumption rate
0.5500052941300273,0.13002585456926474,consumption rate
0.5226567892233159,0.10013406630674862,consumption rate
0.5245378299177811,0.10041750199795761,consumption rate
0.5947362144635993,0.11892973511092293,consumption rate
0.5761850743176192,0.09780854864793927,consumption rate
0.6141813970533274,0.1163636878876106,consumption rate
0.5394052233852378,0.1063127102967149,consumption rate
0.6092381648787508,0.11167468576347662,consumption rate
0.5548003625759507,0.08134931798762096,consumption rate
0.5662964814138017,0.09913723132931042,consumption rate
0.5446788505473562,0.10624077681986833,consumption rate
0.6070806222852952,0.12524699606622353,consumption rate
0.5729917585120818,0.09229988966262379,consumption rate
0.5769094064448963,0.10560474491036087,consumption rate
0.5966270817733754,0.1118698439665256,consumption rate
0.6109039343932713,0.10177705287156937,consumption rate
0.5877121521265161,0.08447987624109483,consumption rate
0.550833777843767,0.1241297680526285,consumption rate
0.551493880669343,0.11713075032820451,consumption rate
0.5785947960965632,0.09502146896823206,consumption rate
0.5889903723210159,0.09260034999071395,consumption rate
0.5879820719723117,0.11301801815412466,consumption rate
0.6033709059477977,0.10617740862284221,consumption rate
0.5345558604772034,0.11685324400300984,consumption rate
0.5370713850538827,0.0857220829155639,consumption rate
0.5172278970419404,0.0983174891294045,consumption rate
0.5831841031727499,0.1093798036854133,consumption rate
0.5607353061066074,0.09373708816545212,consumption rate
0.5426817109687296,0.11532679964580168,consumption rate
0.5557756264802376,0.10633823616101029,consumption rate
0.5558287983836159,0.11379608592658952,consumption rate
0.5758012113859922,0.11224515368517544,consumption rate
0.5287419752600336,0.1055070816138434,consumption rate
0.5721713460812584,0.10446157201810363,consumption rate
0.47317865552108207,0.1107710728893755,consumption rate
0.5041777075248589,0.11696285113436182,consumption rate
0.6007826859081655,0.11230358380490796,consumption rate
0.5997583650342493,0.10687749737017946,consumption rate
0.5951778290690382,0.08545341173239171,consumption rate
0.5485125562923795,0.08655739945465085,consumption rate
0.5976757123298082,0.10329829621409416,consumption rate
0.5962861959617376,0.11971502267956552,consumption rate
0.5682029248555348,0.09916111377294963,consumption rate
0.5313950886558396,0.08941580143107784,consumption rate
0.5598076339275417,0.10020309182857666,consumption rate
0.5341845405608017,0.14332644512329976,consumption rate
0.5473643113999743,0.11415071699025822,consumption rate
0.6076228223096596,0.11118087992517334,consumption rate
0.5744976171068743,0.09461687500512181,consumption rate
0.5731286265160723,0.070621223338729,consumption rate
0.5495979632324639,0.08909633862562633,consumption rate
0.572615483209589,0.1045790667340781,consumption rate
0.5834076580435792,0.11212702426253804,consumption rate
0.6015679743799247,0.10374793059909283,consumption rate
0.6228315347670571,0.12079441451577907,consumption rate
0.5571513272803033,0.10969720994444329,consumption rate
0.5976111724695007,0.09667203043012479,consumption rate
0.5467016156574958,0.10260108452660725,consumption rate
0.6088334192250878,0.1287729512706648,consumption rate
0.489411626195594,0.09527044022477586,consumption rate
0.5190269646044142,0.1389576485374689,consumption rate
0.535676383795252,0.10739010107276653,consumption rate
0.5868051697314111,0.09818386581000874,consumption rate
0.5730703178309745,0.07961085317305444,consumption rate
0.5896000649180929,0.08601111946340477,consumption rate
0.5760176179098401,0.10104282506087083,consumption rate
0.551202457495271,0.10894684858680903,consumption rate
0.536992237048684,0.09204551889274165,consumption rate
0.5730335624577452,0.09788618047756291,consumption rate
0.5273865323820078,0.13467642916689734,consumption rate
0.5382190494100999,0.10690485957875258,consumption rate
0.6134060426645547,0.12380625253398721,consumption rate
0.6248021733575466,0.11828365155459515,consumption rate
0.5544083051524313,0.09337988667762737,consumption rate
0.5659462358604914,0.10060826321676923,consumption rate
0.6431595000593373,0.11394022047974443,consumption rate
0.6129446360751651,0.09920288333190956,consumption rate
0.619122012669362,0.11578619155391633,consumption rate
0.56751861412632,0.0834674235691174,consumption rate
0.602763222858067,0.0894958120144363,consumption rate
0.5702778411178241,0.09481489476632371,consumption rate
0.5698853165618193,0.09329730351213335,consumption rate
0.5444904099264347,0.11988588182754448,consumption rate
0.5819118880724412,0.11785840680027847,consumption rate
0.5684647712668359,0.11857677217849162,consumption rate
0.520501799521763,0.11006304397882637,consumption rate
0.6165361613364978,0.1070640751379365,consumption rate
0.555244150184168,0.07698831814269216,consumption rate
0.5380112724356121,0.10069209990766428,consumption rate
0.6304018255050666,0.12115366227888416,consumption rate
0.538041074803323,0.13607910329425682,consumption rate
0.6037350375131658,0.1088406738944735,consumption rate
0.6184008088663698,0.11430599810413174,consumption rate
0.5437863096866643,0.08516098376132397,consumption rate
0.56195513504696,0.08414971508769169,consumption rate
0.5731342746342369,0.0992703162898515,consumption rate
0.5860688010838748,0.126270795930407,consumption rate
0.5611082026301619,0.11247502287231868,consumption rate
0.5791084958445208,0.10132162096246164,consumption rate
0.5948607035382998,0.12282635761391159,consumption rate
0.6144221696307192,0.09110044814633823,consumption rate
0.4997051340441412,0.1321360535351838,consumption rate
0.535758791849851,0.09474389502773976,consumption rate
0.5493348271537071,0.09872106953380597,consumption rate
0.5357863222682366,0.08190342772209445,consumption rate
0.5936617670877901,0.0935048305858499,consumption rate
0.5264850010955658,0.1120869395662042,consumption rate
0.5688981913909342,0.0912127107984539,consumption rate
0.557019604724634,0.10197485882130601,consumption rate
0.5767844119460028,0.10074621867911279,consumption rate
0.5443252199002444,0.09333526383551372,consumption rate
0.5750004577500972,0.09827060731106753,consumption rate
0.541914443632219,0.11133112663460946,consumption rate
0.5591157487916292,0.10165643408799685,consumption rate
0.5700718678594955,0.12701031683069983,consumption rate
0.5795448180210887,0.09902234820433116,consumption rate
0.6008780133299402,0.1259108332750094,consumption rate
0.6134014978744733,0.10413824201412042,consumption rate
0.5860644635824972,0.09502899611505779,consumption rate
0.5865494645196477,0.11978076651068553,consumption rate
0.5630045648795748,0.12462774050431928,consumption rate
0.5592441464957087,0.09445406684447477,consumption rate
0.5675344336370778,0.0846870336269353,consumption rate
0.5782735212074358,0.10276591872284616,consumption rate
0.5452494003352804,0.11786677464580964,consumption rate
0.5492342367626806,0.10586418085750725,consumption rate
0.5684896764736165,0.1069293669125544,consumption rate
0.6177527673291017,0.11001767676388857,consumption rate
0.5865514108874087,0.10971120109094766,consumption rate
0.5841569288973045,0.10454860277287983,consumption rate
0.5419700731186187,0.09564057378644457,consumption rate
0.558036389434987,0.1042122092019436,consumption rate
0.5448921023120474,0.10805315349605232,consumption rate
0.5281105693415347,0.08733488383200551,consumption rate
0.560839808652556,0.09850898516021309,consumption rate
0.5721562163051875,0.08664837970195649,consumption rate
0.5306221010173949,0.1283199498639431,consumption rate
0.5291147663786495,0.08861725556287785,consumption rate
0.5578100798597281,0.1269224744305103,consumption rate
0.5335907335317913,0.10586751785583563,consumption rate
0.6353119081083776,0.11961983852564438,consumption rate
0.5644606435995749,0.08930823833240259,consumption rate
0.5678834137892705,0.09743518340702893,consumption rate
0.4910614584028504,0.12202526893351275,consumption rate
0.5793647566055729,0.08587657361273604,consumption rate
0.5371252242200717,0.09175238325808865,consumption rate
0.5552241687050451,0.12297704317297897,consumption rate
0.5460616729148545,0.0941937361899157,consumption rate
0.556125042524027,0.11893388382718928,consumption rate
0.5971972279520766,0.11029370350478024,consumption rate
0.5713640683095143,0.10475623094002569,consumption rate
0.619844012158718,0.09504827742544628,consumption rate
0.5306641731494155,0.08285242702496828,consumption rate
0.5211346724459516,0.09432185475344185,consumption rate
0.5676380557934545,0.10529145330243482,consumption rate
0.6543182782569805,0.08063671075984138,consumption rate
0.5493536815543851,0.1391921664073326,consumption rate
0.5637442487901546,0.10892632696966834,consumption rate
0.5918458558578447,0.11531111733556908,consumption rate
0.5115852342388713,0.12767029666822366,consumption rate
0.5210372795876077,0.10812360152121846,consumption rate
0.6038619208579438,0.11747098851779202,consumption rate
0.5681002742617905,0.09671929810513231,consumption rate
0.5958394703460205,0.0874977539676222,consumption rate
0.575317251759193,0.09524507857652847,consumption rate
0.5907614846214654,0.0840642236594958,consumption rate
0.5278565539864263,0.12020484256534572,consumption rate
0.6034786277981715,0.1418041000287796,consumption rate
0.6071481509540142,0.10820544204593714,consumption rate
0.5738847395301775,0.10697759846475771,consumption rate
0.5267760989425337,0.15670849708865509,consumption rate
0.5726562316121447,0.12543695960044549,consumption rate
0.5641369754054679,0.10221133869247419,consumption rate
0.5125966464643137,0.0900687547824283,consumption rate
0.5273474461265801,0.09409827139805542,consumption rate
0.5674767079549616,0.10896386597886479,consumption rate
0.4970996792347938,0.11247853350459996,consumption rate
0.5792502310554986,0.11814874001333045,consumption rate
0.5444175074353514,0.09661383739896616,consumption rate
0.5747141915135582,0.12989775792930616,consumption rate
0.5891467251642598,0.09811659965362116,consumption rate
0.5564628613826625,0.09003073225747717,consumption rate
0.5145021821790206,0.10632246650773318,consumption rate
0.5998522837066053,0.08197981882110146,consumption rate
0.5465691772536062,0.0797566532707829,consumption rate
0.5773287586355452,0.11191102781193873,consumption rate
0.5634798217695991,0.07921516984772682,consumption rate
0.5694469374618671,0.10707144410906487,consumption rate
0.5517253022581003,0.10480291662756187,consumption rate
0.5908363234006869,0.08530339073886106,consumption rate
0.5593474408757222,0.08392257783077033,consumption rate
0.5805214684685818,0.09960354012059262,consumption rate
0.5484996683759789,0.09524237936085747,consumption rate
0.6162794448276246,0.0911168797282786,consumption rate
0.5351439129687419,0.09592956327567716,consumption rate
0.5741539324241268,0.11874110574047948,consumption rate
0.5834968039391527,0.10415893085152081,consumption rate
0.5596092380294505,0.1039257363398048,consumption rate
0.5679404970914272,0.09943770195132244,consumption rate
0.5569838357860112,0.10566569423386812,consumption rate
0.5769870924270667,0.09891021070355772,consumption rate
0.5721113716382504,0.07518747122013764,consumption rate
0.5714249343519566,0.113186173344565,consumption rate
0.5463922961415028,0.11677341280231815,consumption rate
0.5724401570503074,0.08699188467566889,consumption rate
0.603361205248537,0.12115122739766483,consumption rate
0.6092953670838367,0.11299031188400208,consumption rate
0.5098584454287901,0.07802621399820237,consumption rate
0.5749406668158198,0.08826002836204082,consumption rate
0.6055111927640917,0.1283277112781549,consumption rate
0.5689553800587541,0.1112836483785896,consumption rate
0.5800058748255731,0.11575746345135451,consumption rate
0.5340897616544193,0.12388308758161325,consumption rate
0.5412402133771078,0.1041531363788218,consumption rate
0.5901339499935051,0.09321372072652798,consumption rate
0.5998806281338045,0.11688753153864076,consumption rate
0.516483979085951,0.07844255106013608,consumption rate
0.5005188188437286,0.10285722659700632,consumption rate
0.5607648452759849,0.11821837084411389,consumption rate
0.5725682702532154,0.12123314091432981,consumption rate
0.5457136646861004,0.11201996997898979,consumption rate
0.5020234932112932,0.08464083002220375,consumption rate
0.5591866464086295,0.09423897212760046,consumption rate
0.5261976833815784,0.12577799867062317,consumption rate
0.5818429671182793,0.09737908716895849,consumption rate
0.6078646409265248,0.0969202256332302,consumption rate
0.587446111554996,0.0990115509903679,consumption rate
0.5859130363129563,0.12398273265052724,consumption rate
0.5581376625239398,0.089472918053558545,consumption rate
0.5477138865573774,0.09763902495813204,consumption rate
0.5243822552896656,0.11598542548168393,consumption rate
0.5416825177252742,0.10435977128849444,consumption rate
0.5509616704906868,0.09530370254951509,consumption rate
0.577211010041676,0.09900347637754864,consumption rate
0.5875211005389455,0.12100111446874662,consumption rate
0.6006427409340506,0.08856002466496153,consumption rate
0.5336134391696902,0.1475850762876003,consumption rate
0.5812142874546117,0.09645203797104396,consumption rate
0.5440961789582937,0.09907088379712874,consumption rate
0.535390739434197,0.10627881166420644,consumption rate
0.5906048215553819,0.09014301508750318,consumption rate
0.5825044860248394,0.08932647478617554,consumption rate
0.6155582319333507,0.10418343339448552,consumption rate
0.5864974638460468,0.11481472347950945,consumption rate
0.5594418051639498,0.10958314205099662,consumption rate
0.6284974715828595,0.1229564544496073,consumption rate
0.5685240598283682,0.08926026406384158,consumption rate
0.5441570718285403,0.10096391521793154,consumption rate
0.6155193262769744,0.10336363374077905,consumption rate
0.5858052922723858,0.09198953940937114,consumption rate
0.5931789395941638,0.14033081388164498,consumption rate
0.5769332209775899,0.10654144143721997,consumption rate
0.5781612474989607,0.11912211642755038,consumption rate
0.5410738257093792,0.07801026667474706,consumption rate
0.5663966110399995,0.09012960696567852,consumption rate
0.5864882832851118,0.14080000745454746,consumption rate
0.6094990191179219,0.10325423427357551,consumption rate
0.5914466763052953,0.09337226528713839,consumption rate
0.5734679119990641,0.11743967879032663,consumption rate
0.5384485988033865,0.12216865383778755,consumption rate
