cellularity,intercept,sigma2,parameter
uni,0.751187703508703,0.1918010293573906,conversion_efficiency
uni,2.2158344105507934,33.71935741986168,conversion_efficiency
uni,-0.4521257786954104,2.649829159109995,conversion_efficiency
uni,2.030308398332523,2.972800374545115,conversion_efficiency
uni,-0.9782943544212908,2.1626585426397185,conversion_efficiency
uni,-0.1811661614592975,0.83052081747203,conversion_efficiency
uni,0.1684657969493245,0.02662947731586292,conversion_efficiency
uni,-5.271532757117614e-4,0.01951527718668488,conversion_efficiency
uni,0.22000712572316203,0.03336589841541,conversion_efficiency
uni,-0.21555141904460526,0.04502092844918803,conversion_efficiency
uni,-0.0014843063912597931,0.30729233244638066,conversion_efficiency
uni,0.3579533370284498,0.032481445413213836,conversion_efficiency
uni,0.10374432926060817,0.03490038572954558,conversion_efficiency
uni,-0.527770876063345,0.2792718861528817,conversion_efficiency
uni,1.4613359722655306,3.8085271031794137,conversion_efficiency
uni,-1.236053843082661,0.8687004994398047,conversion_efficiency
uni,3.29296880017959,24.77785641660534,conversion_efficiency
uni,2.859610465008263,17.475973174993715,conversion_efficiency
uni,-1.5948526911349061,3.959687612242034,conversion_efficiency
uni,-0.8868453191352924,1.838941849889323,conversion_efficiency
uni,0.1491363065232012,0.9758575622552167,conversion_efficiency
uni,0.16919830867620775,0.016505137964101954,conversion_efficiency
uni,0.06615283397090219,0.03720713036042841,conversion_efficiency
uni,0.1899752102297097,0.007769845886330639,conversion_efficiency
uni,0.024795263624204755,0.00605965756279962,conversion_efficiency
uni,0.0631553833372431,0.0294625270094938,conversion_efficiency
uni,0.3121277375123659,0.03228774984730358,conversion_efficiency
uni,-0.2686388347081208,0.08938029166928785,conversion_efficiency
uni,-0.17299578021323586,0.2911233390527951,conversion_efficiency
uni,-0.28667680209877533,0.06593060263372967,conversion_efficiency
uni,0.2894834125333182,0.2541930489235738,conversion_efficiency
uni,0.016572125354405803,0.024535336521387077,conversion_efficiency
uni,0.20806511807387096,0.09784253274253174,conversion_efficiency
uni,0.6314313954805345,0.6959038124477045,conversion_efficiency
uni,-1.2857861703284457,1.908998482770912,conversion_efficiency
uni,-0.06396103838218063,0.6744595025115984,conversion_efficiency
uni,0.11013022007228475,0.06343126517412609,conversion_efficiency
uni,0.14990169424000757,0.061562293646759345,conversion_efficiency
uni,0.23873829006979902,0.03767247390925488,conversion_efficiency
uni,0.06456788811967784,0.016863027660568193,conversion_efficiency
uni,0.2818379308061455,0.0163933175746895,conversion_efficiency
uni,-0.018091227317447917,0.013869181752776238,conversion_efficiency
uni,0.29474795207786997,0.23590197090123266,conversion_efficiency
uni,0.11519452429117659,0.884348081033763,conversion_efficiency
uni,0.17480354581495644,0.08929092253770367,conversion_efficiency
uni,-0.19876449254569162,0.04062521297095438,conversion_efficiency
uni,0.4403969367686204,0.16425312793707486,conversion_efficiency
uni,-0.6228794641669873,1.0374557662191566,conversion_efficiency
uni,1.300865827166888,2.890039930370462,conversion_efficiency
uni,-1.32149114864906,2.281652211411747,conversion_efficiency
uni,1.7603611248349644,6.7199984340125125,conversion_efficiency
uni,0.4677769217847721,11.246024757810341,conversion_efficiency
uni,0.5402234646915106,0.4707213106852683,conversion_efficiency
uni,0.18619560555482012,0.37377455154170425,conversion_efficiency
uni,-0.09847672988354744,0.025652444895265875,conversion_efficiency
uni,0.07428508219998739,0.04860684260027066,conversion_efficiency
uni,0.37591620052890784,0.07680699219176068,conversion_efficiency
uni,0.08273245921381729,0.028907666898801244,conversion_efficiency
uni,0.07738784819604974,0.03633179356220073,conversion_efficiency
uni,0.009480758151524424,0.006193270054005277,conversion_efficiency
uni,0.3983763964675381,0.11868987147016671,conversion_efficiency
uni,0.3150684064548358,0.03443031409561145,conversion_efficiency
uni,0.04829578287553772,0.03600978513950342,conversion_efficiency
uni,0.008336140197587286,0.05288303428463517,conversion_efficiency
uni,-0.1333928758250313,0.0718266057964674,conversion_efficiency
uni,-0.33465713514212386,0.06862635210353132,conversion_efficiency
uni,-0.22454225638778025,0.08122753564944951,conversion_efficiency
uni,0.29641187450190004,0.29834445939909215,conversion_efficiency
uni,0.28249370690224945,0.05049714777672171,conversion_efficiency
uni,0.147845021070316,0.11647412998599238,conversion_efficiency
uni,0.14971753506958266,0.027047214089324666,conversion_efficiency
uni,0.12452247258914902,0.034156520550348596,conversion_efficiency
uni,0.22849670055165092,0.03295763193884001,conversion_efficiency
uni,0.03315213222773404,0.02251445314359251,conversion_efficiency
uni,0.23090426759518884,0.07214709317143782,conversion_efficiency
uni,0.12592894781458372,0.008394018729776848,conversion_efficiency
uni,0.04409066009373314,0.01891482431186504,conversion_efficiency
uni,0.07435012716581502,0.18705599030004244,conversion_efficiency
uni,-0.020096196275417935,0.011179291660929595,conversion_efficiency
uni,0.13186077029605986,0.0060842412599330315,conversion_efficiency
uni,0.15047691772570432,0.011897977768242326,conversion_efficiency
uni,0.19852908634013572,0.006237631759358535,conversion_efficiency
uni,0.22981939872716622,0.0330880921153172,conversion_efficiency
uni,0.14661947227507027,0.039953173085354114,conversion_efficiency
uni,0.09020065318612965,0.012130902399856746,conversion_efficiency
uni,0.21302808368993256,0.04828703799698492,conversion_efficiency
uni,-0.0914464893653852,0.16696910175939836,conversion_efficiency
uni,0.4000063607238088,0.06989602770323967,conversion_efficiency
uni,-0.022338564743023107,0.3164585116735091,conversion_efficiency
uni,-0.07148950591741209,0.8511555719873419,conversion_efficiency
uni,0.9458666304159752,0.7186458004107243,conversion_efficiency
uni,2.1145054560445744,15.900222071905647,conversion_efficiency
uni,1.0770041440897171,1.3894024286314424,conversion_efficiency
uni,-0.12842564309848348,0.25644234003311606,conversion_efficiency
uni,0.2345770380521975,0.11154077282286126,conversion_efficiency
uni,-0.1346719110461046,0.15163766638301165,conversion_efficiency
uni,-0.25425782097788385,0.19438992866496807,conversion_efficiency
uni,0.452370902647305,0.17198195548203077,conversion_efficiency
uni,-1.235101537938265,2.763376368750579,conversion_efficiency
uni,0.346515914497199,21.994003996725027,conversion_efficiency
uni,0.2224505949016293,0.024329000521657342,conversion_efficiency
uni,0.17646103706660354,0.07907488908129415,conversion_efficiency
uni,0.07728018169617018,0.004731757666248955,conversion_efficiency
uni,0.17095947330398165,0.01711686578270893,conversion_efficiency
uni,0.1509439581700201,0.019056024100141882,conversion_efficiency
uni,0.2331720684750253,0.009183862284132267,conversion_efficiency
uni,0.10735691553514033,0.24027114950211956,conversion_efficiency
uni,0.0990150543341761,0.005207361620113867,conversion_efficiency
uni,0.24210853950484357,0.0684597244571723,conversion_efficiency
uni,-0.16700935787579987,0.08514927347477945,conversion_efficiency
uni,-0.2436720498947535,0.3037748968256078,conversion_efficiency
uni,0.8629981930851481,0.32062766135574366,conversion_efficiency
uni,-1.6292927278245468,5.563941981848781,conversion_efficiency
uni,-3.2169161011467766,3.0946967391470834,conversion_efficiency
uni,0.6620303584054482,9.522132265469537,conversion_efficiency
uni,0.14704801811960255,0.2900402195020935,conversion_efficiency
uni,0.3541887415650946,0.020433765892495657,conversion_efficiency
uni,0.07835130737388933,0.08901894855778614,conversion_efficiency
uni,0.18167745178296654,0.06632091540190652,conversion_efficiency
uni,0.014291497795639263,0.024956313224108555,conversion_efficiency
uni,0.08438538764898565,0.021850430707529272,conversion_efficiency
uni,0.0975096263689147,0.006914663780404262,conversion_efficiency
uni,0.11140986970100669,0.0599881569128079,conversion_efficiency
uni,0.11600802393127897,0.1159961676441695,conversion_efficiency
uni,0.27550710258454675,0.009504329516702176,conversion_efficiency
uni,0.012974314997300992,0.030716120301181187,conversion_efficiency
uni,0.281511838457218,0.06766260638096877,conversion_efficiency
uni,0.05471147553267872,0.011529149251831669,conversion_efficiency
uni,0.06278251249983789,0.06748861436556727,conversion_efficiency
uni,0.4529130713730839,0.4244334593320993,conversion_efficiency
uni,0.229480748445905,0.12086224305292759,conversion_efficiency
uni,0.057608889902629794,0.03700352207687003,conversion_efficiency
uni,0.5973351441964445,0.09811831164424893,conversion_efficiency
uni,-0.062085292615619445,1.2799586235873188,conversion_efficiency
uni,-0.17305237198581308,0.05561597566335845,conversion_efficiency
uni,0.1798403827243596,0.04741379141151737,conversion_efficiency
uni,0.12983062228040823,0.011343262659797175,conversion_efficiency
uni,0.12997756534638127,0.01630950468462823,conversion_efficiency
uni,-0.02924852550224609,0.02234080635190099,conversion_efficiency
uni,0.2814796245800367,0.033916305228645194,conversion_efficiency
uni,0.15654702046896055,0.044790847963613725,conversion_efficiency
uni,0.11162649978821315,0.07502992638691165,conversion_efficiency
uni,0.2255184864445776,0.4430619438995811,conversion_efficiency
uni,0.1263437767145416,0.014174188143070407,conversion_efficiency
uni,-0.034437882748713095,0.009209235176726555,conversion_efficiency
uni,0.07771292066776334,0.060636810076145985,conversion_efficiency
uni,0.16114323530096147,0.21496194834927113,conversion_efficiency
uni,0.04832705068490789,0.023050429628701383,conversion_efficiency
uni,0.17881829022620718,0.015303305539807051,conversion_efficiency
uni,0.10658244123613249,0.007086502860638409,conversion_efficiency
uni,0.2651351193154718,0.026857728616838675,conversion_efficiency
uni,0.4102300458106134,0.05655028901218697,conversion_efficiency
uni,-0.13739421294577409,0.08420587862327024,conversion_efficiency
uni,-1.5262946214176207,1.6900484485911205,conversion_efficiency
uni,0.5600080464459007,4.795102972074733,conversion_efficiency
uni,-0.005260242967998707,0.3246849397886469,conversion_efficiency
uni,0.17798823940035363,0.010943879879360763,conversion_efficiency
uni,0.1793677602484714,0.02757392572822789,conversion_efficiency
uni,0.16722734904740907,0.011598470485423019,conversion_efficiency
uni,0.09446224244298385,0.012250801281659533,conversion_efficiency
uni,0.5165791905987892,2.1691144332934207,conversion_efficiency
uni,-0.4211949409071587,0.04842439919296405,conversion_efficiency
uni,0.25360793121557046,0.567404397542499,conversion_efficiency
uni,0.14264259395983311,0.02490510376626691,conversion_efficiency
uni,0.14645346820542565,0.03768255067455446,conversion_efficiency
uni,0.054408454583240416,0.023238312144551472,conversion_efficiency
uni,0.13872790286491762,0.02696283696782976,conversion_efficiency
uni,0.11508175900417264,0.0503496399782332,conversion_efficiency
uni,0.12943755954063238,0.006027658637038003,conversion_efficiency
uni,0.05975141531575359,0.006876435353733239,conversion_efficiency
uni,-0.07258705179017623,0.030079756134194047,conversion_efficiency
uni,-0.1743051553315461,0.025700110976598668,conversion_efficiency
uni,-0.17003711421412956,0.2935171382680512,conversion_efficiency
uni,0.034918970175304404,0.08338809645672447,conversion_efficiency
uni,0.3320427895308611,0.022583658589504358,conversion_efficiency
uni,0.21955431033379325,0.05801510097351089,conversion_efficiency
uni,0.0741828458261327,0.024534003574019962,conversion_efficiency
uni,0.01614643319637238,0.04284222284170388,conversion_efficiency
uni,0.04827762019572969,0.021906213958339187,conversion_efficiency
uni,-0.030140215359617306,0.07648221973554707,conversion_efficiency
uni,0.06574049276238905,0.0153775211375268,conversion_efficiency
uni,0.10367478853179164,0.005371695546685754,conversion_efficiency
uni,-0.013136509838182639,0.04552483117366383,conversion_efficiency
uni,0.17040394384291818,0.04338981774790747,conversion_efficiency
uni,0.12850365821804316,0.0064810861524323875,conversion_efficiency
uni,0.3989797117364575,0.2158707751459611,conversion_efficiency
uni,0.10502323615883295,0.9411938870653237,conversion_efficiency
uni,0.28448087255510185,0.024064219393672648,conversion_efficiency
uni,0.18727503658576006,0.04218877260501129,conversion_efficiency
uni,0.12042437106181096,0.011071819223168928,conversion_efficiency
uni,0.16481597763825534,0.009600908035261872,conversion_efficiency
uni,0.06707689092936231,0.005790751168530729,conversion_efficiency
uni,0.4056045386318661,0.03649643735979093,conversion_efficiency
uni,-0.004276909387585834,0.13697413473789372,conversion_efficiency
uni,0.10559064093497932,0.03876873469048765,conversion_efficiency
uni,-0.033876621027103246,0.03508272630776202,conversion_efficiency
uni,0.3122677989171976,0.06324963056012532,conversion_efficiency
uni,-0.04760146490172738,0.0810040584164731,conversion_efficiency
uni,0.16471915056531009,0.7608038074762498,conversion_efficiency
uni,0.15108074812621994,0.017855292469886937,conversion_efficiency
uni,0.015333529981127247,0.030402435613111255,conversion_efficiency
uni,0.08059982311419925,0.045403834814190705,conversion_efficiency
uni,0.13867348378147226,0.0210167956769153,conversion_efficiency
uni,-0.17068811204866205,0.06298863919697807,conversion_efficiency
uni,0.5866936224249063,0.11259940829017619,conversion_efficiency
uni,-0.6788511609440724,0.39958711436656963,conversion_efficiency
uni,0.5318866700013068,1.9486036372171622,conversion_efficiency
uni,0.17455605411909847,0.08973382846798826,conversion_efficiency
uni,0.27795453178761076,0.027891926024036104,conversion_efficiency
uni,0.2825549718007634,0.5969836628838625,conversion_efficiency
uni,0.47672796432644005,0.09627732994206613,conversion_efficiency
uni,-0.3404827668167749,0.09227483870450949,conversion_efficiency
uni,0.4145182739223368,0.07687652036234331,conversion_efficiency
uni,0.646189658329592,1.0996449919046882,conversion_efficiency
uni,0.21158811221418988,0.11627648202577014,conversion_efficiency
uni,0.6817382885372222,0.5774245339886173,conversion_efficiency
uni,0.30684161298545487,1.2820129078633637,conversion_efficiency
uni,0.7971243581801642,0.7696888918651339,conversion_efficiency
uni,-0.03968770533266501,0.3364590013337365,conversion_efficiency
uni,0.15858056341278956,0.00941631957476507,conversion_efficiency
uni,0.2540921882295768,0.06159571168971588,conversion_efficiency
